hour_ts,hour_of_day,day_of_week,is_business_hour,campaign_id,impressions,clicks,ctr,spend,viewable_impressions,video_q100
2025-09-27 05:00:00,5,5,0,2,4210,13,0.0032,16432,2947,1833
2025-09-27 05:00:00,5,5,0,5,4369,14,0.0034,17104,3058,1907
2025-09-27 05:00:00,5,5,0,6,1962,8,0.0045,3661,1531,959
2025-09-27 05:00:00,5,5,0,8,6526,40,0.0063,16643,4568,1576
2025-09-27 05:00:00,5,5,0,10,2110,10,0.0048,3961,1770,1108
2025-09-27 05:00:00,5,5,0,11,6591,41,0.0063,16823,4631,1607
2025-09-27 05:00:00,5,5,0,13,2100,10,0.0048,3940,1753,1098
2025-09-27 05:00:00,5,5,0,14,5773,23,0.004,21465,4890,2424
2025-09-27 06:00:00,6,5,0,2,2249,34,0.0154,4763,1763,948
2025-09-27 06:00:00,6,5,0,5,2334,37,0.016,4958,1899,1021
2025-09-27 06:00:00,6,5,0,6,1789,2,0.0011,2925,1412,612
2025-09-27 06:00:00,6,5,0,8,2440,6,0.0027,5320,1960,653
2025-09-27 06:00:00,6,5,0,10,1924,2,0.0012,3164,1633,708
2025-09-27 06:00:00,6,5,0,11,2465,6,0.0027,5379,2000,667
2025-09-27 06:00:00,6,5,0,13,1914,2,0.0012,3147,1617,701
2025-09-27 06:00:00,6,5,0,14,7941,64,0.0081,27776,6193,2675
2025-09-27 07:00:00,7,5,0,2,3438,25,0.0075,9196,2414,1547
2025-09-27 07:00:00,7,5,0,5,3568,27,0.0078,9572,2601,1665
2025-09-27 07:00:00,7,5,0,6,1150,16,0.0144,2263,875,343
2025-09-27 07:00:00,7,5,0,8,6456,21,0.0033,13324,5018,3079
2025-09-27 07:00:00,7,5,0,10,1237,19,0.0155,2448,1012,397
2025-09-27 07:00:00,7,5,0,11,6521,21,0.0033,13469,5120,3141
2025-09-27 07:00:00,7,5,0,13,1231,18,0.0154,2436,1002,393
2025-09-27 07:00:00,7,5,0,14,3074,3,0.0013,5670,2340,809
2025-09-27 08:00:00,8,5,0,2,2535,30,0.0122,9781,1840,806
2025-09-27 08:00:00,8,5,0,5,2631,33,0.0127,10181,1983,860
2025-09-27 08:00:00,8,5,0,6,7102,82,0.0117,12232,5082,1468
2025-09-27 08:00:00,8,5,0,8,4073,15,0.0039,12696,3324,972
2025-09-27 08:00:00,8,5,0,10,7636,95,0.0125,13230,5874,1697
2025-09-27 08:00:00,8,5,0,11,4114,16,0.0039,12834,3391,991
2025-09-27 08:00:00,8,5,0,13,7600,94,0.0125,13163,5819,1681
2025-09-27 08:00:00,8,5,0,14,1808,7,0.0043,5389,1347,610
2025-09-27 09:00:00,9,5,0,2,2038,3,0.0019,10281,1756,827
2025-09-27 09:00:00,9,5,0,5,2115,4,0.002,10705,1891,891
2025-09-27 09:00:00,9,5,0,6,8804,118,0.0135,41450,7860,4193
2025-09-27 09:00:00,9,5,0,8,2154,10,0.0048,7921,2028,801
2025-09-27 09:00:00,9,5,0,10,9465,136,0.0145,44859,9084,4845
2025-09-27 09:00:00,9,5,0,11,2176,10,0.0048,8010,2069,817
2025-09-27 09:00:00,9,5,0,13,9420,135,0.0144,44625,8998,4800
2025-09-27 09:00:00,9,5,0,14,1854,35,0.0194,4856,1755,629
2025-09-27 10:00:00,10,5,0,2,3587,65,0.0183,10472,3340,1525
2025-09-27 10:00:00,10,5,0,5,3723,70,0.019,10908,3598,1643
2025-09-27 10:00:00,10,5,0,6,7318,79,0.0108,16933,7186,1572
2025-09-27 10:00:00,10,5,0,8,3934,5,0.0014,8383,3894,1007
2025-09-27 10:00:00,10,5,0,10,7866,91,0.0117,18331,7787,1816
2025-09-27 10:00:00,10,5,0,11,3974,5,0.0014,8477,3934,1028
2025-09-27 10:00:00,10,5,0,13,7829,90,0.0116,18236,7750,1799
2025-09-27 10:00:00,10,5,0,14,8495,28,0.0034,22233,8347,3462
2025-09-27 11:00:00,11,5,0,2,5027,126,0.0251,22591,4722,2176
2025-09-27 11:00:00,11,5,0,5,5218,136,0.0261,23541,5087,2258
2025-09-27 11:00:00,11,5,0,6,3869,53,0.0138,10050,3657,1308
2025-09-27 11:00:00,11,5,0,8,3977,62,0.0156,7566,3873,2465
2025-09-27 11:00:00,11,5,0,10,4159,61,0.0148,10887,4117,1406
2025-09-27 11:00:00,11,5,0,11,4017,63,0.0158,7650,3951,2489
2025-09-27 11:00:00,11,5,0,13,4139,61,0.0147,10829,4097,1399
2025-09-27 11:00:00,11,5,0,14,11341,159,0.0141,29362,11227,3010
2025-09-27 12:00:00,12,5,0,2,7259,12,0.0017,30128,7186,3672
2025-09-27 12:00:00,12,5,0,5,7535,13,0.0018,31402,7459,3811
2025-09-27 12:00:00,12,5,0,6,1987,53,0.0269,5723,1967,815
2025-09-27 12:00:00,12,5,0,8,10755,51,0.0048,45143,10647,5047
2025-09-27 12:00:00,12,5,0,10,2136,61,0.0289,6202,2114,876
2025-09-27 12:00:00,12,5,0,11,10862,52,0.0048,45644,10753,5098
2025-09-27 12:00:00,12,5,0,13,2126,61,0.0288,6170,2104,872
2025-09-27 12:00:00,12,5,0,14,10501,81,0.0078,33232,10395,6206
2025-09-27 13:00:00,13,5,0,2,4760,97,0.0205,14932,4712,1986
2025-09-27 13:00:00,13,5,0,5,4940,105,0.0213,15562,4890,2061
2025-09-27 13:00:00,13,5,0,6,7290,55,0.0076,30257,7217,3426
2025-09-27 13:00:00,13,5,0,8,10754,85,0.008,14327,10646,2708
2025-09-27 13:00:00,13,5,0,10,7835,63,0.0081,32791,7756,3682
2025-09-27 13:00:00,13,5,0,11,10861,87,0.0081,14486,10752,2735
2025-09-27 13:00:00,13,5,0,13,7798,63,0.0081,32618,7720,3665
2025-09-27 13:00:00,13,5,0,14,6638,44,0.0067,16461,6571,2688
2025-09-27 14:00:00,14,5,0,2,4476,103,0.0231,11133,4431,2183
2025-09-27 14:00:00,14,5,0,5,4646,111,0.024,11603,4599,2340
2025-09-27 14:00:00,14,5,0,6,9444,61,0.0065,41755,9349,3169
2025-09-27 14:00:00,14,5,0,8,9190,98,0.0108,45983,9098,4330
2025-09-27 14:00:00,14,5,0,10,10148,70,0.007,45235,10046,3405
2025-09-27 14:00:00,14,5,0,11,9281,100,0.0109,46491,9188,4373
2025-09-27 14:00:00,14,5,0,13,10101,70,0.0069,45001,9999,3389
2025-09-27 14:00:00,14,5,0,14,1352,15,0.0117,3037,1338,394
2025-09-27 15:00:00,15,5,0,2,2170,36,0.0169,4825,2148,1319
2025-09-27 15:00:00,15,5,0,5,2252,39,0.0175,5026,2229,1421
2025-09-27 15:00:00,15,5,0,6,2419,40,0.0168,3220,2394,1060
2025-09-27 15:00:00,15,5,0,8,5603,9,0.0017,19581,5546,2996
2025-09-27 15:00:00,15,5,0,10,2599,46,0.018,3486,2573,1139
2025-09-27 15:00:00,15,5,0,11,5658,9,0.0017,19795,5601,3026
2025-09-27 15:00:00,15,5,0,13,2587,46,0.0179,3468,2561,1134
2025-09-27 15:00:00,15,5,0,14,8719,33,0.0039,42584,8631,2520
2025-09-27 16:00:00,16,5,0,2,6587,131,0.02,12816,5668,2784
2025-09-27 16:00:00,16,5,0,5,6836,142,0.0208,13348,6105,2998
2025-09-27 16:00:00,16,5,0,6,3077,52,0.017,9393,2833,1013
2025-09-27 16:00:00,16,5,0,8,6148,61,0.01,25680,5466,2527
2025-09-27 16:00:00,16,5,0,10,3306,60,0.0182,10164,3271,1169
2025-09-27 16:00:00,16,5,0,11,6209,62,0.0101,25960,5574,2578
2025-09-27 16:00:00,16,5,0,13,3290,59,0.0182,10110,3240,1158
2025-09-27 16:00:00,16,5,0,14,8150,108,0.0133,12983,8068,3880
2025-09-27 17:00:00,17,5,0,2,1267,15,0.0121,5006,1031,423
2025-09-27 17:00:00,17,5,0,5,1315,16,0.0125,5213,1110,455
2025-09-27 17:00:00,17,5,0,6,3588,66,0.0186,9792,2807,1133
2025-09-27 17:00:00,17,5,0,8,6455,123,0.0191,26460,6101,2026
2025-09-27 17:00:00,17,5,0,10,3855,77,0.02,10590,3240,1309
2025-09-27 17:00:00,17,5,0,11,6519,125,0.0193,26747,6222,2066
2025-09-27 17:00:00,17,5,0,13,3837,76,0.0199,10536,3210,1296
2025-09-27 17:00:00,17,5,0,14,2617,20,0.0077,8710,2336,1021
2025-09-27 18:00:00,18,5,0,2,6585,14,0.0021,21618,5205,1943
2025-09-27 18:00:00,18,5,0,5,6835,15,0.0022,22507,5607,2016
2025-09-27 18:00:00,18,5,0,6,5443,68,0.0125,14164,4028,1152
2025-09-27 18:00:00,18,5,0,8,4541,40,0.009,15615,3354,829
2025-09-27 18:00:00,18,5,0,10,5847,78,0.0134,15306,4648,1330
2025-09-27 18:00:00,18,5,0,11,4586,41,0.0091,15783,3420,845
2025-09-27 18:00:00,18,5,0,13,5820,77,0.0134,15229,4605,1318
2025-09-27 18:00:00,18,5,0,14,1077,5,0.0054,4725,864,358
2025-09-27 19:00:00,19,5,0,2,6354,48,0.0076,25167,4825,2002
2025-09-27 19:00:00,19,5,0,5,6595,52,0.0079,26200,5198,2157
2025-09-27 19:00:00,19,5,0,6,2559,25,0.01,8379,1912,695
2025-09-27 19:00:00,19,5,0,8,3494,67,0.0193,8800,2600,1313
2025-09-27 19:00:00,19,5,0,10,2748,29,0.0108,9051,2205,802
2025-09-27 19:00:00,19,5,0,11,3528,68,0.0195,8893,2651,1339
2025-09-27 19:00:00,19,5,0,13,2736,29,0.0107,9008,2185,795
2025-09-27 19:00:00,19,5,0,14,7927,88,0.0112,11406,6687,1808
2025-09-27 20:00:00,20,5,0,2,4647,85,0.0184,11380,3570,1082
2025-09-27 20:00:00,20,5,0,5,4823,91,0.0191,11847,3846,1165
2025-09-27 20:00:00,20,5,0,6,8153,88,0.0109,32505,6046,3156
2025-09-27 20:00:00,20,5,0,8,2511,39,0.0158,5789,2045,677
2025-09-27 20:00:00,20,5,0,10,8757,102,0.0117,35120,6975,3542
2025-09-27 20:00:00,20,5,0,11,2535,40,0.016,5849,2085,690
2025-09-27 20:00:00,20,5,0,13,8717,101,0.0116,34946,6911,3510
2025-09-27 20:00:00,20,5,0,14,6164,4,0.0008,28538,4807,2269
2025-09-27 21:00:00,21,5,0,2,4419,50,0.0114,17777,3543,1185
2025-09-27 21:00:00,21,5,0,5,4587,54,0.0119,18509,3817,1277
2025-09-27 21:00:00,21,5,0,6,2100,26,0.0125,8477,1509,779
2025-09-27 21:00:00,21,5,0,8,5935,66,0.0113,8347,4342,1193
2025-09-27 21:00:00,21,5,0,10,2255,30,0.0135,9157,1740,898
2025-09-27 21:00:00,21,5,0,11,5993,68,0.0114,8435,4428,1215
2025-09-27 21:00:00,21,5,0,13,2245,30,0.0134,9113,1724,890
2025-09-27 21:00:00,21,5,0,14,5442,95,0.0176,25039,4112,1868
2025-09-27 22:00:00,22,5,0,2,7616,112,0.0147,10622,5813,3258
2025-09-27 22:00:00,22,5,0,5,7904,120,0.0153,11057,6261,3509
2025-09-27 22:00:00,22,5,0,6,1861,30,0.0164,7720,1458,379
2025-09-27 22:00:00,22,5,0,8,1839,10,0.0058,4993,1510,467
2025-09-27 22:00:00,22,5,0,10,1998,35,0.0176,8338,1681,419
2025-09-27 22:00:00,22,5,0,11,1857,10,0.0059,5046,1540,476
2025-09-27 22:00:00,22,5,0,13,1989,34,0.0175,8297,1665,415
2025-09-27 22:00:00,22,5,0,14,4463,80,0.018,13316,3682,828
2025-09-27 23:00:00,23,5,0,2,5440,48,0.009,15964,3807,2051
2025-09-27 23:00:00,23,5,0,5,5645,52,0.0093,16615,4013,2209
2025-09-27 23:00:00,23,5,0,6,5515,44,0.0081,22384,3991,1444
2025-09-27 23:00:00,23,5,0,8,6293,62,0.0099,8131,5261,2152
2025-09-27 23:00:00,23,5,0,10,5922,51,0.0087,24178,4602,1665
2025-09-27 23:00:00,23,5,0,11,6355,63,0.01,8217,5364,2194
2025-09-27 23:00:00,23,5,0,13,5895,50,0.0086,24058,4560,1650
2025-09-27 23:00:00,23,5,0,14,4468,23,0.0052,9240,3799,1656
2025-09-28 00:00:00,0,6,0,2,8142,111,0.0137,30767,5973,3006
2025-09-28 00:00:00,0,6,0,5,8450,119,0.0142,32032,6434,3238
2025-09-28 00:00:00,0,6,0,6,2897,21,0.0075,11888,2027,615
2025-09-28 00:00:00,0,6,0,8,8056,31,0.0039,22510,6677,3688
2025-09-28 00:00:00,0,6,0,10,3110,24,0.008,12841,2325,709
2025-09-28 00:00:00,0,6,0,11,8134,32,0.0039,22747,6807,3760
2025-09-28 00:00:00,0,6,0,13,3096,24,0.008,12778,2304,703
2025-09-28 00:00:00,0,6,0,14,4787,76,0.016,13215,4307,1078
2025-09-28 01:00:00,1,6,0,2,3012,47,0.0157,15066,2208,1202
2025-09-28 01:00:00,1,6,0,5,3126,50,0.0163,15685,2378,1285
2025-09-28 01:00:00,1,6,0,6,6064,53,0.0089,23770,4521,1812
2025-09-28 01:00:00,1,6,0,8,8213,58,0.0071,28154,7077,4272
2025-09-28 01:00:00,1,6,0,10,6511,62,0.0095,25679,5212,2074
2025-09-28 01:00:00,1,6,0,11,8293,59,0.0072,28452,7216,4356
2025-09-28 01:00:00,1,6,0,13,6481,61,0.0095,25550,5165,2055
2025-09-28 01:00:00,1,6,0,14,1589,24,0.0154,3759,1414,776
2025-09-28 02:00:00,2,6,0,2,6801,39,0.0058,26594,5692,1390
2025-09-28 02:00:00,2,6,0,5,7058,42,0.006,27686,6131,1497
2025-09-28 02:00:00,2,6,0,6,4438,49,0.011,14219,3345,1114
2025-09-28 02:00:00,2,6,0,8,8793,63,0.0072,31374,7479,3756
2025-09-28 02:00:00,2,6,0,10,4764,56,0.0119,15357,3854,1284
2025-09-28 02:00:00,2,6,0,11,8878,64,0.0073,31704,7625,3829
2025-09-28 02:00:00,2,6,0,13,4743,55,0.0118,15284,3820,1273
2025-09-28 02:00:00,2,6,0,14,1133,4,0.0036,2459,845,328
2025-09-28 03:00:00,3,6,0,2,6837,51,0.0075,19324,5367,2108
2025-09-28 03:00:00,3,6,0,5,7095,55,0.0078,20116,5781,2270
2025-09-28 03:00:00,3,6,0,6,3824,36,0.0095,8831,3160,1768
2025-09-28 03:00:00,3,6,0,8,5923,74,0.0126,20291,4523,2245
2025-09-28 03:00:00,3,6,0,10,4105,42,0.0102,9538,3641,2038
2025-09-28 03:00:00,3,6,0,11,5980,75,0.0127,20503,4610,2288
2025-09-28 03:00:00,3,6,0,13,4087,41,0.0102,9492,3609,2019
2025-09-28 03:00:00,3,6,0,14,1339,15,0.0115,2906,1132,592
2025-09-28 04:00:00,4,6,0,2,5535,45,0.0082,21843,4002,2025
2025-09-28 04:00:00,4,6,0,5,5744,48,0.0085,22739,4310,2181
2025-09-28 04:00:00,4,6,0,6,5158,12,0.0023,14382,4088,1640
2025-09-28 04:00:00,4,6,0,8,1085,16,0.0152,4057,810,339
2025-09-28 04:00:00,4,6,0,10,5536,13,0.0025,15530,4709,1889
2025-09-28 04:00:00,4,6,0,11,1096,16,0.0153,4102,826,345
2025-09-28 04:00:00,4,6,0,13,5511,13,0.0025,15454,4667,1872
2025-09-28 04:00:00,4,6,0,14,8275,69,0.0084,29271,6446,3686
2025-09-28 05:00:00,5,6,0,2,8055,106,0.0132,20857,5681,1863
2025-09-28 05:00:00,5,6,0,5,8359,114,0.0137,21712,6118,2007
2025-09-28 05:00:00,5,6,0,6,4889,58,0.012,20847,3635,1662
2025-09-28 05:00:00,5,6,0,8,1544,7,0.0048,4162,1185,486
2025-09-28 05:00:00,5,6,0,10,5246,67,0.0129,22506,4186,1913
2025-09-28 05:00:00,5,6,0,11,1559,7,0.0048,4206,1208,495
2025-09-28 05:00:00,5,6,0,13,5223,67,0.0128,22399,4149,1896
2025-09-28 05:00:00,5,6,0,14,7852,107,0.0137,10425,6874,4097
2025-09-28 06:00:00,6,6,0,2,5919,76,0.013,14507,4567,2497
2025-09-28 06:00:00,6,6,0,5,6143,82,0.0135,15104,4919,2689
2025-09-28 06:00:00,6,6,0,6,3190,44,0.0138,12349,2591,844
2025-09-28 06:00:00,6,6,0,8,7315,19,0.0026,14674,6053,2583
2025-09-28 06:00:00,6,6,0,10,3423,50,0.0148,13332,2983,971
2025-09-28 06:00:00,6,6,0,11,7386,19,0.0026,14829,6171,2633
2025-09-28 06:00:00,6,6,0,13,3408,50,0.0147,13269,2957,963
2025-09-28 06:00:00,6,6,0,14,3129,3,0.0012,10499,2547,656
2025-09-28 07:00:00,7,6,0,2,5154,40,0.0078,20162,4188,1744
2025-09-28 07:00:00,7,6,0,5,5349,43,0.0081,20991,4510,1879
2025-09-28 07:00:00,7,6,0,6,6514,15,0.0023,27316,4622,1613
2025-09-28 07:00:00,7,6,0,8,7189,138,0.0192,17832,5607,2969
2025-09-28 07:00:00,7,6,0,10,6990,17,0.0025,29491,5322,1858
2025-09-28 07:00:00,7,6,0,11,7258,140,0.0194,18018,5715,3026
2025-09-28 07:00:00,7,6,0,13,6959,17,0.0025,29349,5275,1841
2025-09-28 07:00:00,7,6,0,14,1561,26,0.0169,3330,1257,328
2025-09-28 08:00:00,8,6,0,2,5850,57,0.0098,19872,4918,1833
2025-09-28 08:00:00,8,6,0,5,6070,61,0.0102,20684,5296,1974
2025-09-28 08:00:00,8,6,0,6,7865,10,0.0013,30860,6331,2234
2025-09-28 08:00:00,8,6,0,8,2760,4,0.0017,10819,2267,1213
2025-09-28 08:00:00,8,6,0,10,8438,12,0.0014,33310,7287,2571
2025-09-28 08:00:00,8,6,0,11,2786,4,0.0017,10931,2310,1236
2025-09-28 08:00:00,8,6,0,13,8401,12,0.0014,33151,7223,2549
2025-09-28 08:00:00,8,6,0,14,3392,56,0.0166,9786,2805,801
2025-09-28 09:00:00,9,6,0,2,1051,6,0.006,2420,840,486
2025-09-28 09:00:00,9,6,0,5,1090,6,0.0062,2519,905,523
2025-09-28 09:00:00,9,6,0,6,8293,138,0.0167,22297,7435,2105
2025-09-28 09:00:00,9,6,0,8,1081,11,0.0105,3548,1052,369
2025-09-28 09:00:00,9,6,0,10,8897,159,0.018,24083,8557,2423
2025-09-28 09:00:00,9,6,0,11,1091,11,0.0106,3584,1071,376
2025-09-28 09:00:00,9,6,0,13,8858,158,0.0179,23967,8482,2402
2025-09-28 09:00:00,9,6,0,14,5363,81,0.0153,9713,4739,2460
2025-09-28 10:00:00,10,6,0,2,7451,35,0.0047,15741,7133,2043
2025-09-28 10:00:00,10,6,0,5,7732,38,0.0049,16396,7654,2200
2025-09-28 10:00:00,10,6,0,6,3696,8,0.0024,17140,3172,1263
2025-09-28 10:00:00,10,6,0,8,3023,58,0.0194,4039,2848,1437
2025-09-28 10:00:00,10,6,0,10,3964,10,0.0026,18516,3649,1414
2025-09-28 10:00:00,10,6,0,11,3052,59,0.0195,4082,2902,1451
2025-09-28 10:00:00,10,6,0,13,3947,10,0.0026,18428,3618,1408
2025-09-28 10:00:00,10,6,0,14,5529,143,0.026,18342,5018,2876
2025-09-28 11:00:00,11,6,0,2,9613,51,0.0054,35778,9213,4167
2025-09-28 11:00:00,11,6,0,5,9975,55,0.0056,37276,9875,4324
2025-09-28 11:00:00,11,6,0,6,7575,115,0.0153,14671,7156,2764
2025-09-28 11:00:00,11,6,0,8,8092,51,0.0064,10104,8011,2841
2025-09-28 11:00:00,11,6,0,10,8125,133,0.0164,15859,8043,2964
2025-09-28 11:00:00,11,6,0,11,8169,52,0.0064,10211,8087,2868
2025-09-28 11:00:00,11,6,0,13,8089,132,0.0163,15781,8008,2951
2025-09-28 11:00:00,11,6,0,14,11837,208,0.0176,29079,11718,6719
2025-09-28 12:00:00,12,6,0,2,10014,147,0.0147,32458,9913,4602
2025-09-28 12:00:00,12,6,0,5,10391,158,0.0152,33825,10287,4775
2025-09-28 12:00:00,12,6,0,6,10372,134,0.013,16975,10268,4664
2025-09-28 12:00:00,12,6,0,8,7010,23,0.0033,26352,6939,2599
2025-09-28 12:00:00,12,6,0,10,11124,154,0.0139,18357,11012,5001
2025-09-28 12:00:00,12,6,0,11,7076,23,0.0033,26630,7005,2624
2025-09-28 12:00:00,12,6,0,13,11075,153,0.0139,18266,10964,4980
2025-09-28 12:00:00,12,6,0,14,11347,297,0.0262,25904,11233,4301
2025-09-28 13:00:00,13,6,0,2,4791,120,0.0252,22954,4743,2204
2025-09-28 13:00:00,13,6,0,5,4971,129,0.0261,23921,4921,2287
2025-09-28 13:00:00,13,6,0,6,8405,30,0.0036,10913,8320,3358
2025-09-28 13:00:00,13,6,0,8,12003,299,0.025,20161,11882,5782
2025-09-28 13:00:00,13,6,0,10,9013,34,0.0038,11801,8922,3601
2025-09-28 13:00:00,13,6,0,11,12116,305,0.0252,20375,11994,5836
2025-09-28 13:00:00,13,6,0,13,8974,34,0.0038,11744,8884,3586
2025-09-28 13:00:00,13,6,0,14,12699,254,0.0201,30023,12572,5301
2025-09-28 14:00:00,14,6,0,2,6635,48,0.0073,18767,6568,2280
2025-09-28 14:00:00,14,6,0,5,6885,51,0.0075,19558,6816,2367
2025-09-28 14:00:00,14,6,0,6,11269,102,0.0091,26099,11156,5557
2025-09-28 14:00:00,14,6,0,8,8331,151,0.0181,40611,8247,2965
2025-09-28 14:00:00,14,6,0,10,12083,117,0.0098,28215,11962,5959
2025-09-28 14:00:00,14,6,0,11,8409,154,0.0183,41038,8324,2992
2025-09-28 14:00:00,14,6,0,13,12031,116,0.0097,28079,11910,5933
2025-09-28 14:00:00,14,6,0,14,1913,4,0.0025,4798,1893,886
2025-09-28 15:00:00,15,6,0,2,3225,37,0.0117,4726,2951,1065
2025-09-28 15:00:00,15,6,0,5,3347,40,0.0122,4925,3178,1106
2025-09-28 15:00:00,15,6,0,6,11113,200,0.018,25313,11001,3326
2025-09-28 15:00:00,15,6,0,8,3044,11,0.0038,10916,3013,1801
2025-09-28 15:00:00,15,6,0,10,11915,230,0.0193,27351,11795,3566
2025-09-28 15:00:00,15,6,0,11,3073,11,0.0038,11032,3042,1819
2025-09-28 15:00:00,15,6,0,13,11863,228,0.0192,27218,11744,3551
2025-09-28 15:00:00,15,6,0,14,5625,19,0.0034,7943,5531,2909
2025-09-28 16:00:00,16,6,0,2,2493,36,0.0147,4524,2198,673
2025-09-28 16:00:00,16,6,0,5,2587,39,0.0153,4712,2367,699
2025-09-28 16:00:00,16,6,0,6,10342,49,0.0048,48350,9223,2691
2025-09-28 16:00:00,16,6,0,8,8467,22,0.0027,28797,8382,3723
2025-09-28 16:00:00,16,6,0,10,11087,56,0.0051,52205,10600,3093
2025-09-28 16:00:00,16,6,0,11,8547,22,0.0027,29097,8461,3794
2025-09-28 16:00:00,16,6,0,13,11039,55,0.0051,51956,10509,3067
2025-09-28 16:00:00,16,6,0,14,5412,39,0.0073,14757,4907,2326
2025-09-28 17:00:00,17,6,0,2,4834,7,0.0015,7783,3836,3056
2025-09-28 17:00:00,17,6,0,5,5016,7,0.0016,8105,4130,3290
2025-09-28 17:00:00,17,6,0,6,1322,3,0.0027,3550,1055,400
2025-09-28 17:00:00,17,6,0,8,1395,6,0.0044,5321,1286,454
2025-09-28 17:00:00,17,6,0,10,1417,4,0.0029,3831,1212,460
2025-09-28 17:00:00,17,6,0,11,1408,6,0.0044,5375,1310,463
2025-09-28 17:00:00,17,6,0,13,1411,4,0.0029,3813,1202,456
2025-09-28 17:00:00,17,6,0,14,2437,19,0.0081,3428,2268,845
2025-09-28 18:00:00,18,6,0,2,5952,80,0.0135,10608,4259,2057
2025-09-28 18:00:00,18,6,0,5,6176,86,0.014,11041,4585,2214
2025-09-28 18:00:00,18,6,0,6,7348,78,0.0107,29780,6214,3902
2025-09-28 18:00:00,18,6,0,8,2251,8,0.0037,8096,1650,788
2025-09-28 18:00:00,18,6,0,10,7876,90,0.0115,32111,7140,4483
2025-09-28 18:00:00,18,6,0,11,2273,8,0.0038,8182,1682,803
2025-09-28 18:00:00,18,6,0,13,7842,89,0.0114,31960,7078,4445
2025-09-28 18:00:00,18,6,0,14,8571,121,0.0142,23998,6290,1887
2025-09-28 19:00:00,19,6,0,2,7002,67,0.0096,25509,5859,3547
2025-09-28 19:00:00,19,6,0,5,7265,72,0.01,26550,6308,3818
2025-09-28 19:00:00,19,6,0,6,3794,51,0.0135,9310,2841,1471
2025-09-28 19:00:00,19,6,0,8,2216,33,0.0149,7505,1866,1141
2025-09-28 19:00:00,19,6,0,10,4066,58,0.0144,10037,3263,1689
2025-09-28 19:00:00,19,6,0,11,2236,33,0.0151,7579,1900,1162
2025-09-28 19:00:00,19,6,0,13,4049,58,0.0144,9991,3236,1675
2025-09-28 19:00:00,19,6,0,14,1487,7,0.005,6082,1089,320
2025-09-28 20:00:00,20,6,0,2,7319,80,0.011,22447,5562,1623
2025-09-28 20:00:00,20,6,0,5,7593,86,0.0114,23360,5987,1747
2025-09-28 20:00:00,20,6,0,6,7009,55,0.0079,12591,5014,1930
2025-09-28 20:00:00,20,6,0,8,1482,11,0.0081,5333,1150,709
2025-09-28 20:00:00,20,6,0,10,7511,63,0.0085,13573,5758,2216
2025-09-28 20:00:00,20,6,0,11,1495,12,0.0082,5384,1171,722
2025-09-28 20:00:00,20,6,0,13,7479,63,0.0085,13510,5709,2198
2025-09-28 20:00:00,20,6,0,14,1054,19,0.0187,4870,784,372
2025-09-28 21:00:00,21,6,0,2,6443,23,0.0036,15911,4882,1857
2025-09-28 21:00:00,21,6,0,5,6685,25,0.0037,16560,5256,1999
2025-09-28 21:00:00,21,6,0,6,1097,13,0.0127,4061,770,372
2025-09-28 21:00:00,21,6,0,8,6869,61,0.009,26490,5132,1717
2025-09-28 21:00:00,21,6,0,10,1175,16,0.0136,4376,884,428
2025-09-28 21:00:00,21,6,0,11,6933,63,0.0091,26759,5228,1749
2025-09-28 21:00:00,21,6,0,13,1170,15,0.0136,4355,877,424
2025-09-28 21:00:00,21,6,0,14,8822,153,0.0174,35042,6656,2067
2025-09-28 22:00:00,22,6,0,2,1770,4,0.0024,8014,1282,640
2025-09-28 22:00:00,22,6,0,5,1837,4,0.0025,8344,1380,689
2025-09-28 22:00:00,22,6,0,6,5657,56,0.01,12557,4585,2364
2025-09-28 22:00:00,22,6,0,8,7700,109,0.0142,14558,6579,2318
2025-09-28 22:00:00,22,6,0,10,6061,64,0.0107,13533,5264,2714
2025-09-28 22:00:00,22,6,0,11,7772,111,0.0144,14706,6703,2362
2025-09-28 22:00:00,22,6,0,13,6035,64,0.0107,13470,5219,2691
2025-09-28 22:00:00,22,6,0,14,6337,19,0.0031,14322,4647,1679
2025-09-28 23:00:00,23,6,0,2,6736,78,0.0117,8343,4871,1973
2025-09-28 23:00:00,23,6,0,5,6988,85,0.0122,8682,5242,2124
2025-09-28 23:00:00,23,6,0,6,1119,4,0.0042,3786,903,559
2025-09-28 23:00:00,23,6,0,8,7486,14,0.0019,10184,5415,2045
2025-09-28 23:00:00,23,6,0,10,1198,5,0.0045,4077,1036,641
2025-09-28 23:00:00,23,6,0,11,7555,14,0.002,10286,5516,2083
2025-09-28 23:00:00,23,6,0,13,1193,5,0.0045,4059,1027,636
2025-09-28 23:00:00,23,6,0,14,7078,111,0.0157,17007,5524,3435
2025-09-29 00:00:00,0,0,0,2,6369,108,0.017,12469,5444,2206
2025-09-29 00:00:00,0,0,0,5,6608,116,0.0176,12980,5860,2375
2025-09-29 00:00:00,0,0,0,6,4788,80,0.0168,21682,4284,1327
2025-09-29 00:00:00,0,0,0,8,5007,36,0.0072,5875,4053,2379
2025-09-29 00:00:00,0,0,0,10,5128,92,0.018,23370,4915,1522
2025-09-29 00:00:00,0,0,0,11,5053,36,0.0073,5934,4128,2423
2025-09-29 00:00:00,0,0,0,13,5107,91,0.0179,23265,4874,1510
